Time,Temperature,Humidity,Moisture,MoistureClass,LightValue,Lights,PiTemperature,Height,SonicDistance,Image,WaterGiven
Wed Feb 13 15:00:32 2019,15.0,73.0,589,Moist,759,True,38.1,11.0,50.0,/home/pi/Desktop/images/2019-02-13--15-00.jpg,0.0
Wed Feb 13 15:10:32 2019,15.0,73.0,589,Moist,760,True,38.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--15-10.jpg,0.0
Wed Feb 13 15:20:32 2019,15.0,73.0,587,Moist,758,True,38.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--15-20.jpg,0.0
Wed Feb 13 15:30:33 2019,15.0,74.0,589,Moist,759,True,38.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--15-30.jpg,0.0
Wed Feb 13 15:40:33 2019,15.0,74.0,595,Moist,760,True,38.1,11.0,50.0,/home/pi/Desktop/images/2019-02-13--15-40.jpg,0.0
Wed Feb 13 15:50:33 2019,15.0,74.0,588,Moist,756,True,39.2,11.0,50.0,/home/pi/Desktop/images/2019-02-13--15-50.jpg,0.0
Wed Feb 13 16:00:33 2019,15.0,74.0,587,Moist,759,True,39.2,11.0,50.0,/home/pi/Desktop/images/2019-02-13--16-00.jpg,0.0
Wed Feb 13 16:10:33 2019,15.0,74.0,588,Moist,759,True,38.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--16-10.jpg,0.0
Wed Feb 13 16:20:33 2019,15.0,74.0,589,Moist,759,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--16-20.jpg,0.0
Wed Feb 13 16:30:33 2019,15.0,74.0,588,Moist,759,True,38.1,11.0,50.0,/home/pi/Desktop/images/2019-02-13--16-30.jpg,0.0
Wed Feb 13 16:40:33 2019,15.0,74.0,588,Moist,758,True,38.1,11.0,50.0,/home/pi/Desktop/images/2019-02-13--16-40.jpg,0.0
Wed Feb 13 16:50:33 2019,15.0,74.0,587,Moist,758,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--16-50.jpg,0.0
Wed Feb 13 17:00:33 2019,15.0,75.0,585,Moist,758,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--17-00.jpg,0.0
Wed Feb 13 17:10:33 2019,15.0,75.0,584,Moist,758,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--17-10.jpg,0.0
Wed Feb 13 17:20:34 2019,15.0,76.0,587,Moist,759,True,38.1,11.0,50.0,/home/pi/Desktop/images/2019-02-13--17-20.jpg,0.0
Wed Feb 13 17:30:34 2019,15.0,76.0,591,Moist,758,True,38.1,11.0,50.0,/home/pi/Desktop/images/2019-02-13--17-30.jpg,0.0
Wed Feb 13 17:40:34 2019,14.0,77.0,585,Moist,592,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--17-40.jpg,0.0
Wed Feb 13 17:50:34 2019,14.0,77.0,584,Moist,280,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--17-50.jpg,0.0
Wed Feb 13 18:00:34 2019,14.0,77.0,583,Moist,99,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--18-00.jpg,0.0
Wed Feb 13 18:10:34 2019,14.0,77.0,586,Moist,33,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-13--18-10.jpg,0.0
Wed Feb 13 18:20:34 2019,14.0,86.0,584,Moist,3,False,37.0,11.0,50.0,,0.0
Wed Feb 13 18:30:34 2019,14.0,83.0,582,Moist,0,False,37.6,11.0,50.0,,0.0
Wed Feb 13 18:40:34 2019,14.0,83.0,586,Moist,0,False,37.6,11.0,50.0,,0.0
Wed Feb 13 18:50:34 2019,14.0,82.0,582,Moist,0,False,37.0,11.0,50.0,,0.0
Wed Feb 13 19:00:35 2019,14.0,84.0,582,Moist,0,False,37.0,11.0,50.0,,0.0
Wed Feb 13 19:10:35 2019,14.0,84.0,583,Moist,0,False,37.6,11.0,50.0,,0.0
Wed Feb 13 19:20:35 2019,14.0,84.0,581,Moist,0,False,37.0,11.0,50.0,,0.0
Wed Feb 13 19:30:35 2019,13.0,83.0,581,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 19:40:35 2019,13.0,83.0,580,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 19:50:35 2019,13.0,82.0,580,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 20:00:35 2019,13.0,82.0,577,Moist,0,False,37.0,11.0,50.0,,0.0
Wed Feb 13 20:10:35 2019,13.0,82.0,577,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 20:20:35 2019,13.0,82.0,575,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 20:30:35 2019,13.0,82.0,579,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 20:40:35 2019,13.0,82.0,576,Moist,0,False,35.9,11.0,50.0,,0.0
Wed Feb 13 20:50:35 2019,13.0,82.0,576,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 21:00:36 2019,13.0,82.0,574,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 21:10:36 2019,13.0,82.0,572,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 21:20:36 2019,13.0,82.0,572,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 21:30:36 2019,13.0,82.0,572,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 21:40:36 2019,13.0,82.0,574,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 21:50:36 2019,13.0,82.0,569,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 22:00:36 2019,13.0,82.0,572,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 22:10:36 2019,13.0,82.0,570,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 22:20:36 2019,13.0,82.0,570,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 22:30:36 2019,13.0,82.0,573,Moist,0,False,35.9,11.0,50.0,,0.0
Wed Feb 13 22:40:36 2019,13.0,83.0,570,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 22:50:36 2019,13.0,83.0,569,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 23:00:37 2019,13.0,83.0,571,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 23:10:37 2019,13.0,83.0,568,Moist,0,False,35.4,11.0,50.0,,0.0
Wed Feb 13 23:20:37 2019,13.0,83.0,571,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 23:30:37 2019,13.0,82.0,573,Moist,0,False,36.5,11.0,50.0,,0.0
Wed Feb 13 23:40:37 2019,13.0,82.0,567,Moist,0,False,35.9,11.0,50.0,,0.0
Wed Feb 13 23:50:37 2019,13.0,82.0,566,Moist,0,False,35.9,11.0,50.0,,0.0
Thu Feb 14 00:00:37 2019,13.0,82.0,566,Moist,0,False,35.9,11.0,50.0,,0.0
Thu Feb 14 00:10:37 2019,13.0,82.0,564,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 00:20:37 2019,13.0,82.0,568,Moist,0,False,35.9,11.0,50.0,,0.0
Thu Feb 14 00:30:37 2019,13.0,82.0,566,Moist,0,False,35.9,11.0,50.0,,0.0
Thu Feb 14 00:40:37 2019,13.0,82.0,565,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 00:50:37 2019,13.0,82.0,564,Moist,0,False,35.9,11.0,50.0,,0.0
Thu Feb 14 01:00:38 2019,13.0,82.0,562,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 01:10:38 2019,13.0,82.0,563,Moist,0,False,35.9,11.0,50.0,,0.0
Thu Feb 14 01:20:38 2019,13.0,82.0,565,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 01:30:38 2019,13.0,81.0,562,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 01:40:38 2019,13.0,82.0,557,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 01:50:38 2019,13.0,82.0,562,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 02:00:38 2019,13.0,82.0,562,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 02:10:38 2019,13.0,82.0,561,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 02:20:38 2019,13.0,82.0,564,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 02:30:38 2019,13.0,82.0,562,Moist,0,False,35.9,10.0,51.0,,0.0
Thu Feb 14 02:40:38 2019,13.0,82.0,563,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 02:50:38 2019,12.0,81.0,560,Moist,0,False,35.4,11.0,50.0,,0.0
Thu Feb 14 03:00:39 2019,12.0,81.0,558,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 03:10:39 2019,12.0,81.0,565,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 03:20:39 2019,12.0,81.0,559,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 03:30:39 2019,12.0,81.0,563,Moist,0,False,35.4,9.0,52.0,,0.0
Thu Feb 14 03:40:39 2019,12.0,81.0,559,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 03:50:39 2019,12.0,81.0,555,Moist,0,False,35.4,7.0,54.0,,0.0
Thu Feb 14 04:00:39 2019,12.0,81.0,556,Moist,0,False,35.4,9.0,52.0,,0.0
Thu Feb 14 04:10:39 2019,12.0,81.0,553,Moist,0,False,35.4,10.0,51.0,,0.0
Thu Feb 14 04:20:39 2019,12.0,81.0,555,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 04:30:39 2019,12.0,81.0,553,Moist,0,False,35.4,6.0,55.0,,0.0
Thu Feb 14 04:40:39 2019,12.0,81.0,554,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 04:50:39 2019,12.0,81.0,559,Moist,0,False,34.9,-3.0,64.0,,0.0
Thu Feb 14 05:00:39 2019,12.0,81.0,552,Moist,0,False,34.3,6.0,55.0,,0.0
Thu Feb 14 05:10:40 2019,12.0,81.0,546,Moist,0,False,34.3,6.0,55.0,,0.0
Thu Feb 14 05:20:40 2019,12.0,81.0,552,Moist,0,False,35.4,6.0,55.0,,0.0
Thu Feb 14 05:30:40 2019,12.0,81.0,553,Moist,0,False,35.4,6.0,55.0,,0.0
Thu Feb 14 05:40:40 2019,12.0,81.0,557,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 05:50:40 2019,12.0,81.0,555,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 06:00:40 2019,12.0,81.0,550,Moist,0,False,34.3,-2.0,63.0,,0.0
Thu Feb 14 06:10:40 2019,12.0,81.0,547,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 06:20:40 2019,12.0,81.0,547,Moist,0,False,34.9,5.0,56.0,,0.0
Thu Feb 14 06:30:40 2019,12.0,81.0,547,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 06:40:40 2019,12.0,81.0,546,Moist,0,False,34.9,6.0,55.0,,0.0
Thu Feb 14 06:50:40 2019,11.0,80.0,543,Moist,0,False,34.9,5.0,56.0,,0.0
Thu Feb 14 07:00:40 2019,11.0,80.0,546,Moist,0,False,34.3,6.0,55.0,,0.0
Thu Feb 14 07:10:41 2019,11.0,80.0,546,Moist,0,False,34.3,6.0,55.0,,0.0
Thu Feb 14 07:20:41 2019,11.0,80.0,546,Moist,0,False,34.3,7.0,54.0,,0.0
Thu Feb 14 07:30:41 2019,11.0,81.0,547,Moist,5,False,34.9,6.0,55.0,,0.0
Thu Feb 14 07:40:41 2019,11.0,80.0,544,Moist,65,True,34.9,6.0,55.0,/home/pi/Desktop/images/2019-02-14--07-40.jpg,0.0
Thu Feb 14 07:50:41 2019,11.0,80.0,544,Moist,401,True,34.9,6.0,55.0,/home/pi/Desktop/images/2019-02-14--07-50.jpg,0.0
Thu Feb 14 08:00:41 2019,11.0,80.0,545,Moist,660,True,35.4,6.0,55.0,/home/pi/Desktop/images/2019-02-14--08-00.jpg,0.0
Thu Feb 14 08:10:41 2019,11.0,80.0,545,Moist,756,True,34.9,6.0,55.0,/home/pi/Desktop/images/2019-02-14--08-10.jpg,0.0
Thu Feb 14 08:20:41 2019,11.0,80.0,542,Moist,755,True,35.4,3.0,58.0,/home/pi/Desktop/images/2019-02-14--08-20.jpg,0.0
Thu Feb 14 08:30:41 2019,11.0,80.0,543,Moist,755,True,35.4,6.0,55.0,/home/pi/Desktop/images/2019-02-14--08-30.jpg,0.0
Thu Feb 14 08:40:41 2019,12.0,80.0,541,Moist,755,True,34.9,6.0,55.0,/home/pi/Desktop/images/2019-02-14--08-40.jpg,0.0
Thu Feb 14 08:50:41 2019,12.0,80.0,541,Moist,756,True,34.9,6.0,55.0,/home/pi/Desktop/images/2019-02-14--08-50.jpg,0.0
Thu Feb 14 09:00:41 2019,12.0,80.0,543,Moist,756,True,35.4,6.0,55.0,/home/pi/Desktop/images/2019-02-14--09-00.jpg,0.0
Thu Feb 14 09:10:41 2019,12.0,80.0,540,Moist,757,True,34.9,10.0,51.0,/home/pi/Desktop/images/2019-02-14--09-10.jpg,0.0
Thu Feb 14 09:20:42 2019,12.0,80.0,541,Moist,756,True,35.4,10.0,51.0,/home/pi/Desktop/images/2019-02-14--09-20.jpg,0.0
Thu Feb 14 09:30:42 2019,12.0,80.0,543,Moist,758,True,35.4,10.0,51.0,/home/pi/Desktop/images/2019-02-14--09-30.jpg,0.0
Thu Feb 14 09:40:42 2019,13.0,79.0,540,Moist,758,True,35.4,10.0,51.0,/home/pi/Desktop/images/2019-02-14--09-40.jpg,0.0
Thu Feb 14 09:50:42 2019,13.0,81.0,544,Moist,758,True,36.5,11.0,50.0,/home/pi/Desktop/images/2019-02-14--09-50.jpg,0.0
Thu Feb 14 10:00:42 2019,13.0,79.0,543,Moist,759,True,36.5,11.0,50.0,/home/pi/Desktop/images/2019-02-14--10-00.jpg,0.0
Thu Feb 14 10:10:42 2019,14.0,78.0,546,Moist,757,True,36.5,11.0,50.0,/home/pi/Desktop/images/2019-02-14--10-10.jpg,0.0
Thu Feb 14 10:20:42 2019,14.0,77.0,550,Moist,757,True,36.5,11.0,50.0,/home/pi/Desktop/images/2019-02-14--10-20.jpg,0.0
Thu Feb 14 10:30:42 2019,14.0,77.0,540,Moist,758,True,36.5,11.0,50.0,/home/pi/Desktop/images/2019-02-14--10-30.jpg,0.0
Thu Feb 14 10:40:42 2019,14.0,76.0,549,Moist,758,True,37.0,11.0,50.0,/home/pi/Desktop/images/2019-02-14--10-40.jpg,0.0
Thu Feb 14 10:50:42 2019,14.0,76.0,540,Moist,758,True,36.5,11.0,50.0,/home/pi/Desktop/images/2019-02-14--10-50.jpg,0.0
Thu Feb 14 11:00:43 2019,14.0,75.0,540,Moist,758,True,36.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--11-00.jpg,0.0
Thu Feb 14 11:10:43 2019,14.0,76.0,542,Moist,757,True,36.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--11-10.jpg,0.0
Thu Feb 14 11:20:43 2019,14.0,76.0,542,Moist,758,True,36.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--11-20.jpg,0.0
Thu Feb 14 11:30:43 2019,14.0,75.0,542,Moist,758,True,36.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--11-30.jpg,0.0
Thu Feb 14 11:40:43 2019,14.0,75.0,545,Moist,758,True,36.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--11-40.jpg,0.0
Thu Feb 14 11:50:43 2019,14.0,75.0,542,Moist,759,True,36.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--11-50.jpg,0.0
Thu Feb 14 12:00:43 2019,14.0,74.0,546,Moist,759,True,37.6,11.0,50.0,/home/pi/Desktop/images/2019-02-14--12-00.jpg,0.0
Thu Feb 14 12:10:43 2019,14.0,73.0,545,Moist,760,True,39.2,9.0,52.0,/home/pi/Desktop/images/2019-02-14--12-10.jpg,0.0
Thu Feb 14 12:20:43 2019,16.0,70.0,546,Moist,762,True,40.2,12.0,49.0,/home/pi/Desktop/images/2019-02-14--12-20.jpg,0.0
Thu Feb 14 12:30:43 2019,17.0,66.0,545,Moist,763,True,40.8,12.0,49.0,/home/pi/Desktop/images/2019-02-14--12-30.jpg,0.0
Thu Feb 14 12:40:43 2019,18.0,62.0,550,Moist,763,True,41.9,12.0,49.0,/home/pi/Desktop/images/2019-02-14--12-40.jpg,0.0
Thu Feb 14 12:50:44 2019,19.0,60.0,558,Moist,764,True,42.9,12.0,49.0,/home/pi/Desktop/images/2019-02-14--12-50.jpg,0.0
Thu Feb 14 13:00:44 2019,20.0,57.0,554,Moist,763,True,42.9,12.0,49.0,/home/pi/Desktop/images/2019-02-14--13-00.jpg,0.0
Thu Feb 14 13:10:44 2019,20.0,56.0,554,Moist,763,True,42.9,11.0,50.0,/home/pi/Desktop/images/2019-02-14--13-10.jpg,0.0
Thu Feb 14 13:20:44 2019,20.0,54.0,561,Moist,763,True,44.0,12.0,49.0,/home/pi/Desktop/images/2019-02-14--13-20.jpg,0.0
Thu Feb 14 13:30:44 2019,21.0,54.0,556,Moist,764,True,45.1,12.0,49.0,/home/pi/Desktop/images/2019-02-14--13-30.jpg,0.0
Thu Feb 14 13:40:03 2019,21.0,53.0,563,Moist,761,True,44.5,10.0,51.0,/home/pi/Desktop/images/2019-02-14--13-40.jpg,0.0
Thu Feb 14 13:50:03 2019,21.0,53.0,562,Moist,764,True,45.1,11.0,50.0,/home/pi/Desktop/images/2019-02-14--13-50.jpg,0.0
Thu Feb 14 14:00:03 2019,21.0,52.0,568,Moist,764,True,45.1,11.0,50.0,/home/pi/Desktop/images/2019-02-14--14-00.jpg,0.0
Thu Feb 14 14:10:03 2019,22.0,53.0,568,Moist,764,True,45.1,12.0,49.0,/home/pi/Desktop/images/2019-02-14--14-10.jpg,0.0
Thu Feb 14 14:20:03 2019,22.0,54.0,569,Moist,764,True,45.1,11.0,50.0,/home/pi/Desktop/images/2019-02-14--14-20.jpg,0.0
Thu Feb 14 14:30:03 2019,22.0,54.0,566,Moist,764,True,45.1,12.0,49.0,/home/pi/Desktop/images/2019-02-14--14-30.jpg,0.0
Thu Feb 14 14:40:03 2019,22.0,54.0,569,Moist,763,True,45.6,11.0,50.0,/home/pi/Desktop/images/2019-02-14--14-40.jpg,0.0
Thu Feb 14 14:50:03 2019,22.0,54.0,568,Moist,763,True,45.1,12.0,49.0,/home/pi/Desktop/images/2019-02-14--14-50.jpg,0.0
Thu Feb 14 15:00:04 2019,21.0,56.0,569,Moist,764,True,44.0,12.0,49.0,/home/pi/Desktop/images/2019-02-14--15-00.jpg,0.0
Thu Feb 14 15:10:04 2019,21.0,58.0,569,Moist,762,True,44.0,12.0,49.0,/home/pi/Desktop/images/2019-02-14--15-10.jpg,0.0
Thu Feb 14 15:20:04 2019,20.0,59.0,568,Moist,761,True,43.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--15-20.jpg,0.0
Thu Feb 14 15:30:04 2019,19.0,60.0,571,Moist,761,True,43.5,12.0,49.0,/home/pi/Desktop/images/2019-02-14--15-30.jpg,0.0
Thu Feb 14 15:40:04 2019,19.0,62.0,568,Moist,762,True,42.9,13.0,48.0,/home/pi/Desktop/images/2019-02-14--15-40.jpg,0.0
Thu Feb 14 15:50:04 2019,19.0,63.0,568,Moist,761,True,42.4,12.0,49.0,/home/pi/Desktop/images/2019-02-14--15-50.jpg,0.0
Thu Feb 14 16:00:04 2019,18.0,64.0,568,Moist,761,True,42.4,12.0,49.0,/home/pi/Desktop/images/2019-02-14--16-00.jpg,0.0
Thu Feb 14 16:10:04 2019,18.0,66.0,566,Moist,761,True,41.9,12.0,49.0,/home/pi/Desktop/images/2019-02-14--16-10.jpg,0.0
Thu Feb 14 16:20:04 2019,18.0,67.0,565,Moist,762,True,41.3,12.0,49.0,/home/pi/Desktop/images/2019-02-14--16-20.jpg,0.0
Thu Feb 14 16:30:04 2019,17.0,67.0,566,Moist,760,True,40.8,12.0,49.0,/home/pi/Desktop/images/2019-02-14--16-30.jpg,0.0
Thu Feb 14 16:40:04 2019,17.0,67.0,565,Moist,760,True,41.9,12.0,49.0,/home/pi/Desktop/images/2019-02-14--16-40.jpg,0.0
Thu Feb 14 16:50:04 2019,17.0,68.0,565,Moist,760,True,41.9,12.0,49.0,/home/pi/Desktop/images/2019-02-14--16-50.jpg,0.0
Thu Feb 14 17:00:04 2019,17.0,68.0,562,Moist,760,True,40.8,12.0,49.0,/home/pi/Desktop/images/2019-02-14--17-00.jpg,0.0
Thu Feb 14 17:10:04 2019,17.0,68.0,562,Moist,760,True,40.8,12.0,49.0,/home/pi/Desktop/images/2019-02-14--17-10.jpg,0.0
Thu Feb 14 17:20:05 2019,17.0,69.0,566,Moist,760,True,40.8,12.0,49.0,/home/pi/Desktop/images/2019-02-14--17-20.jpg,0.0
Thu Feb 14 17:30:05 2019,16.0,70.0,559,Moist,760,True,40.2,12.0,49.0,/home/pi/Desktop/images/2019-02-14--17-30.jpg,0.0
Thu Feb 14 17:40:05 2019,16.0,70.0,558,Moist,703,True,40.8,12.0,49.0,/home/pi/Desktop/images/2019-02-14--17-40.jpg,0.0
Thu Feb 14 17:50:05 2019,16.0,70.0,556,Moist,356,True,40.2,12.0,49.0,/home/pi/Desktop/images/2019-02-14--17-50.jpg,0.0
Thu Feb 14 18:00:05 2019,16.0,71.0,554,Moist,192,True,40.2,12.0,49.0,/home/pi/Desktop/images/2019-02-14--18-00.jpg,0.0
Thu Feb 14 18:10:05 2019,16.0,71.0,553,Moist,75,True,39.7,12.0,49.0,/home/pi/Desktop/images/2019-02-14--18-10.jpg,0.0
Thu Feb 14 18:20:05 2019,16.0,72.0,559,Moist,11,True,39.7,12.0,49.0,/home/pi/Desktop/images/2019-02-14--18-20.jpg,0.0
Thu Feb 14 18:30:05 2019,16.0,79.0,554,Moist,0,False,39.2,12.0,49.0,,0.0
Thu Feb 14 18:40:05 2019,15.0,76.0,555,Moist,0,False,38.6,12.0,49.0,,0.0
Thu Feb 14 18:50:05 2019,15.0,76.0,555,Moist,0,False,38.6,12.0,49.0,,0.0
Thu Feb 14 19:00:06 2019,15.0,76.0,550,Moist,0,False,38.6,12.0,49.0,,0.0
Thu Feb 14 19:10:06 2019,15.0,76.0,549,Moist,0,False,38.6,12.0,49.0,,0.0
Thu Feb 14 19:20:06 2019,15.0,76.0,547,Moist,0,False,38.6,12.0,49.0,,0.0
Thu Feb 14 19:30:06 2019,15.0,76.0,550,Moist,0,False,38.1,12.0,49.0,,0.0
Thu Feb 14 19:40:06 2019,15.0,77.0,546,Moist,0,False,38.1,12.0,49.0,,0.0
Thu Feb 14 19:50:06 2019,15.0,77.0,547,Moist,0,False,38.1,12.0,49.0,,0.0
Thu Feb 14 20:00:06 2019,14.0,77.0,543,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 20:10:06 2019,14.0,77.0,547,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 20:20:06 2019,14.0,77.0,543,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 20:30:06 2019,14.0,77.0,537,Moist,0,False,37.0,12.0,49.0,,0.0
Thu Feb 14 20:40:07 2019,14.0,77.0,540,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 20:50:07 2019,14.0,77.0,543,Moist,0,False,38.1,12.0,49.0,,0.0
Thu Feb 14 21:00:07 2019,14.0,77.0,538,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 21:10:07 2019,14.0,77.0,540,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 21:20:07 2019,14.0,76.0,536,Moist,0,False,37.6,12.0,49.0,,0.0
Thu Feb 14 21:30:07 2019,14.0,76.0,540,Moist,0,False,37.0,12.0,49.0,,0.0
Thu Feb 14 21:40:07 2019,14.0,76.0,536,Moist,0,False,37.0,11.0,50.0,,0.0
Thu Feb 14 21:50:07 2019,14.0,76.0,533,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 22:00:07 2019,14.0,77.0,534,Moist,0,False,37.0,12.0,49.0,,0.0
Thu Feb 14 22:10:07 2019,14.0,77.0,533,Moist,0,False,37.0,12.0,49.0,,0.0
Thu Feb 14 22:20:08 2019,14.0,77.0,529,Moist,0,False,36.5,12.0,49.0,,0.0
Thu Feb 14 22:30:08 2019,14.0,77.0,532,Moist,0,False,36.5,12.0,49.0,,0.0
Thu Feb 14 22:40:08 2019,14.0,77.0,532,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 22:50:08 2019,14.0,77.0,532,Moist,0,False,37.0,11.0,50.0,,0.0
Thu Feb 14 23:00:08 2019,13.0,77.0,531,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 23:10:08 2019,13.0,78.0,529,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 23:20:08 2019,13.0,79.0,530,Moist,0,False,36.5,11.0,50.0,,0.0
Thu Feb 14 23:30:08 2019,13.0,79.0,524,Moist,0,False,36.5,-194.0,255.0,,0.0
Thu Feb 14 23:40:08 2019,13.0,79.0,530,Moist,0,False,37.0,10.0,51.0,,0.0
Thu Feb 14 23:50:08 2019,13.0,79.0,526,Moist,0,False,36.5,10.0,51.0,,0.0
Fri Feb 15 00:00:09 2019,13.0,79.0,525,Moist,0,False,36.5,10.0,51.0,,0.0
Fri Feb 15 00:10:09 2019,13.0,79.0,527,Moist,0,False,36.5,10.0,51.0,,0.0
Fri Feb 15 00:20:09 2019,13.0,79.0,526,Moist,0,False,36.5,9.0,52.0,,0.0
Fri Feb 15 00:30:09 2019,13.0,79.0,523,Moist,0,False,36.5,9.0,52.0,,0.0
Fri Feb 15 00:40:09 2019,13.0,79.0,522,Moist,0,False,36.5,9.0,52.0,,0.0
Fri Feb 15 00:50:09 2019,13.0,79.0,522,Moist,0,False,36.5,9.0,52.0,,0.0
Fri Feb 15 01:00:09 2019,13.0,79.0,521,Moist,0,False,36.5,-2.0,63.0,,0.0
Fri Feb 15 01:10:09 2019,13.0,79.0,522,Moist,0,False,36.5,-2.0,63.0,,0.0
Fri Feb 15 01:20:09 2019,13.0,79.0,519,Moist,0,False,36.5,-3.0,64.0,,0.0
Fri Feb 15 01:30:09 2019,13.0,79.0,518,Moist,0,False,36.5,8.0,53.0,,0.0
Fri Feb 15 01:40:10 2019,13.0,79.0,519,Moist,0,False,35.4,-2.0,63.0,,0.0
Fri Feb 15 01:50:10 2019,13.0,79.0,517,Moist,0,False,35.4,4.0,57.0,,0.0
Fri Feb 15 02:00:10 2019,13.0,80.0,519,Moist,0,False,36.5,-2.0,63.0,,0.0
Fri Feb 15 02:10:10 2019,13.0,80.0,520,Moist,0,False,36.5,-2.0,63.0,,0.0
Fri Feb 15 02:20:10 2019,13.0,80.0,514,Moist,0,False,36.5,3.0,58.0,,0.0
Fri Feb 15 02:30:10 2019,13.0,80.0,508,Moist,0,False,35.9,-2.0,63.0,,0.0
Fri Feb 15 02:40:10 2019,13.0,80.0,513,Moist,0,False,35.4,2.0,59.0,,0.0
Fri Feb 15 02:50:10 2019,13.0,80.0,507,Moist,0,False,35.4,3.0,58.0,,0.0
Fri Feb 15 03:00:10 2019,12.0,78.0,514,Moist,0,False,35.4,3.0,58.0,,0.0
Fri Feb 15 03:10:10 2019,12.0,78.0,510,Moist,0,False,35.4,-2.0,63.0,,0.0
Fri Feb 15 03:20:11 2019,12.0,79.0,512,Moist,0,False,35.4,4.0,57.0,,0.0
